timestamp_sim,event_type,subject,name,x,y,value,extra
2026-02-11 17:42,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:42,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:42,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:42,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:42,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:42,sensor,Smart Meter,sm_wm,735,187,159.31,device:wm
2026-02-11 17:42,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:42,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:42,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:42,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:42,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:42,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:42,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:42,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:42,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:42,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:42,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:42,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:42,move,user,,856,97,,
2026-02-11 17:42,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:42,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:42,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:42,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:42,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:42,move,user,,854,89,,
2026-02-11 17:42,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:42,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:42,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:42,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:42,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:42,move,user,,801,110,,
2026-02-11 17:42,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:42,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:42,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:42,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:42,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:42,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:43,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:43,sensor,Smart Meter,sm_wm,735,187,221.83,device:wm
2026-02-11 17:43,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:43,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:43,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:43,sensor,PIR,pir_b,856,91,1,per-second-sample
2026-02-11 17:43,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:43,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:43,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:43,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:43,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:43,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:43,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:43,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:43,move,user,,791,128,,
2026-02-11 17:43,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:43,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:43,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:43,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:43,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:43,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:43,move,user,,759,132,,
2026-02-11 17:43,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:43,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:43,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:43,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:43,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:43,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:43,move,user,,727,143,,
2026-02-11 17:43,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:43,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:43,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:43,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:43,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:43,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:44,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:44,sensor,Smart Meter,sm_wm,735,187,270.49,device:wm
2026-02-11 17:44,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:44,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:44,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:44,sensor,PIR,pir_b,856,91,1,per-second-sample
2026-02-11 17:44,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:44,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:44,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:44,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:44,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:44,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:44,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:44,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:44,move,user,,705,156,,
2026-02-11 17:44,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:44,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:44,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:44,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:44,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:44,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:44,move,user,,697,158,,
2026-02-11 17:44,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:44,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:44,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:44,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:44,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:44,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:45,move,user,,650,183,,
2026-02-11 17:45,sensor,PIR,pir_b,856,91,0,auto-off-prev
2026-02-11 17:45,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:45,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:45,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:45,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:45,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:45,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:45,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:45,sensor,Smart Meter,sm_wm,735,187,316.66,device:wm
2026-02-11 17:45,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:45,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:45,sensor,PIR,pir_hall,634,95,1,per-second-sample
2026-02-11 17:45,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:45,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:45,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:45,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:45,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:45,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:45,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:45,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:45,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:45,move,user,,651,198,,
2026-02-11 17:45,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:45,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:45,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:45,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:45,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:45,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:45,move,user,,650,226,,
2026-02-11 17:45,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:45,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:45,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:45,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:45,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:45,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:45,move,user,,647,236,,
2026-02-11 17:45,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:45,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:45,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:45,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:45,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:45,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:45,move,user,,648,255,,
2026-02-11 17:45,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:45,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:45,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:45,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:45,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:45,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:46,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:46,sensor,Smart Meter,sm_wm,735,187,382.65,device:wm
2026-02-11 17:46,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:46,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:46,sensor,PIR,pir_hall,634,95,1,per-second-sample
2026-02-11 17:46,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:46,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:46,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:46,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:46,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:46,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:46,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:46,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:46,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:46,move,user,,643,276,,
2026-02-11 17:46,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:46,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:46,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:46,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:46,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:46,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:46,move,user,,644,280,,
2026-02-11 17:46,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:46,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:46,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:46,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:46,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:46,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:46,move,user,,644,282,,
2026-02-11 17:46,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:46,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:46,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:46,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:46,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:46,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:47,move,user,,645,285,,
2026-02-11 17:47,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:47,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:47,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:47,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:47,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:47,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:47,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:47,sensor,Smart Meter,sm_wm,735,187,430.66,device:wm
2026-02-11 17:47,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:47,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:47,sensor,PIR,pir_hall,634,95,1,per-second-sample
2026-02-11 17:47,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:47,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:47,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:47,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:47,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:47,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:47,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:47,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:47,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:47,move,user,,644,302,,
2026-02-11 17:47,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:47,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:47,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:47,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:47,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:47,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:47,move,user,,638,314,,
2026-02-11 17:47,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:47,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:47,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:47,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:47,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:47,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:47,move,user,,636,322,,
2026-02-11 17:47,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:47,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:47,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:47,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:47,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:47,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:48,move,user,,628,343,,
2026-02-11 17:48,sensor,PIR,pir_hall,634,95,0,auto-off-prev
2026-02-11 17:48,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:48,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:48,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:48,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:48,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:48,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:48,sensor,Smart Meter,sm_wm,735,187,477.8,device:wm
2026-02-11 17:48,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:48,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:48,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:48,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:48,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:48,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:48,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:48,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:48,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:48,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:48,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:48,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:48,move,user,,627,348,,
2026-02-11 17:48,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:48,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:48,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:48,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:48,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:48,move,user,,627,356,,
2026-02-11 17:48,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:48,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:48,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:48,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:48,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:48,move,user,,626,368,,
2026-02-11 17:48,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:48,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:48,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:48,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:48,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:49,move,user,,627,375,,
2026-02-11 17:49,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:49,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:49,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:49,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:49,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:49,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:49,sensor,Smart Meter,sm_wm,735,187,529.22,device:wm
2026-02-11 17:49,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:49,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:49,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:49,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:49,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:49,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:49,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:49,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:49,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:49,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:49,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:49,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:49,move,user,,635,420,,
2026-02-11 17:49,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:49,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:49,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:49,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:49,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:49,move,user,,635,455,,
2026-02-11 17:49,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:49,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:49,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:49,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:49,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:49,move,user,,637,478,,
2026-02-11 17:49,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:49,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:49,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:49,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:49,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:49,move,user,,640,510,,
2026-02-11 17:49,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:49,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:49,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:49,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:49,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:50,move,user,,647,567,,
2026-02-11 17:50,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:50,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:50,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:50,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:50,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:50,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:50,sensor,Smart Meter,sm_wm,735,187,577.96,device:wm
2026-02-11 17:50,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:50,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:50,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:50,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:50,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:50,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:50,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:50,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:50,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:50,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:50,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:50,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:50,move,user,,647,579,,
2026-02-11 17:50,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:50,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:50,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:50,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:50,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:50,move,user,,644,612,,
2026-02-11 17:50,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:50,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:50,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:50,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:50,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:50,move,user,,643,623,,
2026-02-11 17:50,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:50,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:50,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:50,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:50,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:51,move,user,,641,631,,
2026-02-11 17:51,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:51,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:51,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:51,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:51,sensor,Switch,entrance,636,645,0,sync_with_door:608
2026-02-11 17:51,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:51,sensor,Smart Meter,sm_wm,735,187,631.53,device:wm
2026-02-11 17:51,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:51,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:51,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:51,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:51,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:51,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:51,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:51,sensor,Switch,entrance,636,645,0,per-second-sample
2026-02-11 17:51,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:51,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:51,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:51,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:51,move,user,,662,681,,
2026-02-11 17:51,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:51,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:51,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:51,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:51,sensor,Switch,entrance,636,645,0,sync_with_door:608
2026-02-11 17:51,move,user,,677,697,,
2026-02-11 17:51,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:51,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:51,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:51,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:51,sensor,Switch,entrance,636,645,0,sync_with_door:608
2026-02-11 17:51,move,user,,893,747,,
2026-02-11 17:51,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:51,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:51,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:51,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:51,sensor,Switch,entrance,636,645,0,sync_with_door:608
2026-02-11 17:52,move,user,,999,755,,
2026-02-11 17:52,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:52,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:52,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:52,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:52,sensor,Switch,entrance,636,645,0,sync_with_door:608
2026-02-11 17:52,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:52,sensor,Smart Meter,sm_wm,735,187,685.49,device:wm
2026-02-11 17:52,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:52,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:52,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:52,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:52,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:52,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:52,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:52,sensor,Switch,entrance,636,645,0,per-second-sample
2026-02-11 17:52,sensor,Weight,chair1,741,535,0,per-second-sample
